,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2601,West Village,40.73443394,-74.00617998,Bar Sardine,40.73433402,-74.00282532,Gastropub
2602,West Village,40.73443394,-74.00617998,Malatesta Trattoria,40.73280816,-74.00852214,Italian Restaurant
2603,West Village,40.73443394,-74.00617998,The Butcher's Daughter,40.73632812,-74.00585953,Vegetarian / Vegan Restaurant
2604,West Village,40.73443394,-74.00617998,Fairfax,40.734304,-74.003058,Café
2605,West Village,40.73443394,-74.00617998,Sant Ambroeus West Village,40.73547913,-74.00334773,Italian Restaurant
2606,West Village,40.73443394,-74.00617998,Flip Sigi,40.73396,-74.006458,Filipino Restaurant
2607,West Village,40.73443394,-74.00617998,Fedora,40.7344653,-74.0030022,New American Restaurant
2608,West Village,40.73443394,-74.00617998,L’Accolade,40.732486,-74.00381,Bistro
2609,West Village,40.73443394,-74.00617998,Mary's Fish Camp,40.73479241,-74.00312125,Seafood Restaurant
2610,West Village,40.73443394,-74.00617998,Anton's,40.735694,-74.00579,Italian Restaurant
2611,West Village,40.73443394,-74.00617998,Extra Virgin,40.7353396,-74.00332726,Italian Restaurant
2612,West Village,40.73443394,-74.00617998,Left Bank,40.735108,-74.006819,New American Restaurant
2613,West Village,40.73443394,-74.00617998,Empellón Taqueria,40.7341333,-74.0031469,Taco Place
2614,West Village,40.73443394,-74.00617998,Malaparte,40.736859,-74.008093,Italian Restaurant
2615,West Village,40.73443394,-74.00617998,Brodo,40.73295037,-74.00648805,Soup Place
2616,Manhattan Valley,40.79730704,-73.96428618,Saiguette,40.79920874,-73.96277971,Vietnamese Restaurant
2617,Manhattan Valley,40.79730704,-73.96428618,Osteria 106,40.79882482,-73.96179298,Italian Restaurant
2618,Manhattan Valley,40.79730704,-73.96428618,Chirping Chicken,40.799041,-73.963068,Fried Chicken Joint
2619,Manhattan Valley,40.79730704,-73.96428618,Mokja,40.79770664,-73.96778885,Korean Restaurant
2620,Manhattan Valley,40.79730704,-73.96428618,Gourmet Deli,40.79920173,-73.96291175,Deli / Bodega
2621,Manhattan Valley,40.79730704,-73.96428618,Makana Hawaiian & Japanese BBQ,40.80028448,-73.96538904,Hawaiian Restaurant
2622,Manhattan Valley,40.79730704,-73.96428618,Doaba Deli,40.79951347,-73.96266287,Indian Restaurant
2623,Manhattan Valley,40.79730704,-73.96428618,Chipotle Mexican Grill,40.7949232,-73.9657893,Mexican Restaurant
2624,Manhattan Valley,40.79730704,-73.96428618,Felo Deli,40.79502777,-73.96418048,Deli / Bodega
2625,Manhattan Valley,40.79730704,-73.96428618,Mama's Too,40.80078,-73.967626,Pizza Place
2626,Manhattan Valley,40.79730704,-73.96428618,Silver Moon Bakery,40.80047663,-73.96799886,Bakery
2627,Manhattan Valley,40.79730704,-73.96428618,Xi'an Famous Foods,40.798353,-73.969378,Chinese Restaurant
2628,Manhattan Valley,40.79730704,-73.96428618,Thai Market,40.80127004,-73.96514081,Thai Restaurant
2629,Manhattan Valley,40.79730704,-73.96428618,Sal & Carmine's Pizza,40.79834701,-73.96913445,Pizza Place
2630,Manhattan Valley,40.79730704,-73.96428618,Freda's Caribbean & Soul Cuisine,40.80107718,-73.96155227,Caribbean Restaurant
2631,Manhattan Valley,40.79730704,-73.96428618,Park West Cafe & Deli,40.79930022,-73.95911016,Café
2632,Manhattan Valley,40.79730704,-73.96428618,Calle Ocho,40.80088095,-73.9677608,Latin American Restaurant
2633,Manhattan Valley,40.79730704,-73.96428618,Casa Mexicana,40.79881349,-73.96687698,Mexican Restaurant
2634,Manhattan Valley,40.79730704,-73.96428618,Buchetta Brick Oven Pizza,40.79863082,-73.96751095,Pizza Place
2635,Manhattan Valley,40.79730704,-73.96428618,Taqueria Y Fonda,40.80145316,-73.96500264,Mexican Restaurant
2636,Manhattan Valley,40.79730704,-73.96428618,La Toulousaine,40.80079841,-73.9655085,Café
2637,Manhattan Valley,40.79730704,-73.96428618,Schatzie Prime Meat,40.79815905,-73.96930539,American Restaurant
2638,Manhattan Valley,40.79730704,-73.96428618,Koko Wings,40.80112343,-73.96741443,Wings Joint
2639,Manhattan Valley,40.79730704,-73.96428618,Malaysia Grill,40.7994,-73.96766,Malay Restaurant
2640,Manhattan Valley,40.79730704,-73.96428618,Yakitori Sun-Chan,40.79946982,-73.96868885,Japanese Restaurant
2641,Manhattan Valley,40.79730704,-73.96428618,Szechuan Garden,40.80042325,-73.9678074,Szechuan Restaurant
2642,Manhattan Valley,40.79730704,-73.96428618,Awash,40.80076196,-73.96549523,Ethiopian Restaurant
2643,Manhattan Valley,40.79730704,-73.96428618,Cafe du Soleil,40.80001013,-73.96809434,French Restaurant
2644,Manhattan Valley,40.79730704,-73.96428618,Tropical Sensation,40.80093006,-73.96526487,Latin American Restaurant
2645,Manhattan Valley,40.79730704,-73.96428618,Richie's Burger Joint,40.79817966,-73.96928129,Burger Joint
2646,Morningside Heights,40.80799974,-73.96389628,Shake Shack,40.80793322,-73.96401292,Burger Joint
2647,Morningside Heights,40.80799974,-73.96389628,sweetgreen,40.8072844,-73.9647533,Salad Place
2648,Morningside Heights,40.80799974,-73.96389628,Milano Market,40.80584795,-73.96542446,Sandwich Place
2649,Morningside Heights,40.80799974,-73.96389628,Dig Inn,40.8055612,-73.9653484,American Restaurant
2650,Morningside Heights,40.80799974,-73.96389628,Dos Toros Taqueria,40.806545,-73.965269,Mexican Restaurant
2651,Morningside Heights,40.80799974,-73.96389628,Nous Espresso Bar -  Graduate Student Center,40.80753268,-73.96087936,Café
2652,Morningside Heights,40.80799974,-73.96389628,Community Food & Juice,40.80582275,-73.96548276,American Restaurant
2653,Morningside Heights,40.80799974,-73.96389628,Shaking Crab,40.80514466,-73.96603683,Seafood Restaurant
2654,Morningside Heights,40.80799974,-73.96389628,Jan's Express,40.81039029,-73.96162056,Food Truck
2655,Morningside Heights,40.80799974,-73.96389628,Symposium,40.80560953,-73.96424159,Greek Restaurant
2656,Morningside Heights,40.80799974,-73.96389628,Pret A Manger,40.80772647,-73.96413713,Sandwich Place
2657,Morningside Heights,40.80799974,-73.96389628,Friedman's,40.80833152,-73.95994259,American Restaurant
2658,Morningside Heights,40.80799974,-73.96389628,Samad's Gourmet,40.80513898,-73.96602348,Deli / Bodega
2659,Morningside Heights,40.80799974,-73.96389628,Mel's Burger Bar,40.8045468,-73.96632598,Burger Joint
2660,Morningside Heights,40.80799974,-73.96389628,Koronet Pizza,40.80450924,-73.96643937,Pizza Place
2661,Morningside Heights,40.80799974,-73.96389628,Junzi Kitchen,40.80590514,-73.96543302,Chinese Restaurant
2662,Morningside Heights,40.80799974,-73.96389628,Flat Top,40.81009652,-73.95864416,New American Restaurant
2663,Morningside Heights,40.80799974,-73.96389628,Wu + Nussbaum,40.806056,-73.965819,Chinese Restaurant
2664,Morningside Heights,40.80799974,-73.96389628,Brownie's Cafe,40.80822216,-73.96076578,Café
2665,Morningside Heights,40.80799974,-73.96389628,Five Guys,40.8046177,-73.966785,Burger Joint
2666,Morningside Heights,40.80799974,-73.96389628,Elysian Fields Cafe,40.808862,-73.959361,Mediterranean Restaurant
2667,Morningside Heights,40.80799974,-73.96389628,Panda Express,40.80469662,-73.96627394,Chinese Restaurant
2668,Morningside Heights,40.80799974,-73.96389628,SubsConscious,40.80913325,-73.95935347,Deli / Bodega
2669,Morningside Heights,40.80799974,-73.96389628,Tom's Restaurant,40.805436,-73.965334,Diner
2670,Morningside Heights,40.80799974,-73.96389628,Hamilton Deli,40.80656733,-73.96127432,Deli / Bodega
2671,Morningside Heights,40.80799974,-73.96389628,Strokos Gourmet Deli,40.80546311,-73.96206774,Deli / Bodega
2672,Morningside Heights,40.80799974,-73.96389628,Chipotle Mexican Grill,40.804515,-73.9668,Mexican Restaurant
2673,Morningside Heights,40.80799974,-73.96389628,Dunkin’,40.8096962,-73.95853424,Donut Shop
2674,Morningside Heights,40.80799974,-73.96389628,Famous Famiglia's Pizza,40.80492363,-73.96625893,Pizza Place
2675,Morningside Heights,40.80799974,-73.96389628,Mill Korean Restaurant,40.80588087,-73.96539693,Korean Restaurant
2676,Gramercy,40.73720983,-73.98137595,Molly's Shebeen,40.73836466,-73.98351329,Irish Pub
2677,Gramercy,40.73720983,-73.98137595,Posto,40.73473653,-73.98304938,Pizza Place
2678,Gramercy,40.73720983,-73.98137595,Taqueria Gramercy,40.73621782,-73.98501094,Mexican Restaurant
2679,Gramercy,40.73720983,-73.98137595,Lunetta Pizza,40.73693383,-73.98448861,Pizza Place
2680,Gramercy,40.73720983,-73.98137595,Bluebell Cafe,40.73844346,-73.9831835,American Restaurant
2681,Gramercy,40.73720983,-73.98137595,Hane Sushi,40.73490193,-73.9798466,Sushi Restaurant
2682,Gramercy,40.73720983,-73.98137595,Mi Noodle Bar,40.737714,-73.981393,Thai Restaurant
2683,Gramercy,40.73720983,-73.98137595,Grill 21,40.7357428,-73.97985987,Filipino Restaurant
2684,Gramercy,40.73720983,-73.98137595,Frank's Trattoria,40.73603113,-73.9791599,Pizza Place
2685,Gramercy,40.73720983,-73.98137595,Pick A Bagel,40.738653,-73.982366,Bagel Shop
2686,Gramercy,40.73720983,-73.98137595,Ess-a-Bagel,40.7342776,-73.9800502,Bagel Shop
2687,Gramercy,40.73720983,-73.98137595,Maialino,40.73844192,-73.98561005,Italian Restaurant
2688,Gramercy,40.73720983,-73.98137595,Simon & The Whale,40.739662,-73.98445,American Restaurant
2689,Gramercy,40.73720983,-73.98137595,Studio,40.73966059,-73.98459359,Restaurant
2690,Gramercy,40.73720983,-73.98137595,Gramercy Bagels,40.73707767,-73.98447543,Bagel Shop
2691,Gramercy,40.73720983,-73.98137595,Lamazou,40.74122491,-73.9814275,Sandwich Place
2692,Gramercy,40.73720983,-73.98137595,Tal Bagels,40.73544884,-73.97958629,Bagel Shop
2693,Gramercy,40.73720983,-73.98137595,Street Taco,40.74085938,-73.98183554,Taco Place
2694,Gramercy,40.73720983,-73.98137595,Bangkok 2 Thai,40.7352007,-73.97969228,Thai Restaurant
2695,Gramercy,40.73720983,-73.98137595,Follia,40.73514654,-73.98581485,Italian Restaurant
2696,Gramercy,40.73720983,-73.98137595,Lucky Chicken,40.73637521,-73.97916732,Latin American Restaurant
2697,Gramercy,40.73720983,-73.98137595,Patrizia's of Manhattan,40.739815,-73.979263,Italian Restaurant
2698,Gramercy,40.73720983,-73.98137595,Namu Deli,40.73731122,-73.98427737,Deli / Bodega
2699,Gramercy,40.73720983,-73.98137595,Irving Farm Coffee Roasters,40.73671619,-73.98681688,Café
2700,Gramercy,40.73720983,-73.98137595,Mexico Lindo NYC,40.73982249,-73.97963445,Mexican Restaurant
2701,Gramercy,40.73720983,-73.98137595,Lamarca Pasta,40.738352,-73.983848,Italian Restaurant
2702,Gramercy,40.73720983,-73.98137595,La Vera Pizzeria,40.74057423,-73.98194826,Pizza Place
2703,Gramercy,40.73720983,-73.98137595,Smile To Go,40.74009322,-73.98438652,Café
2704,Gramercy,40.73720983,-73.98137595,Joe Junior,40.734634,-73.985946,Diner
2705,Gramercy,40.73720983,-73.98137595,Luu's Baguette,40.74129749,-73.98310632,Vietnamese Restaurant
2706,Battery Park City,40.71193198,-74.01686931,Hudson Eats,40.71266597,-74.01590109,Food Court
2707,Battery Park City,40.71193198,-74.01686931,Le District,40.7128783,-74.01563287,Food Court
2708,Battery Park City,40.71193198,-74.01686931,Mighty Quinn's BBQ,40.7125422,-74.0156663,BBQ Joint
2709,Battery Park City,40.71193198,-74.01686931,Num Pang Sandwich Shop,40.71272663,-74.01603157,Sandwich Place
2710,Battery Park City,40.71193198,-74.01686931,Dos Toros Taquería,40.71305793,-74.01597993,Burrito Place
2711,Battery Park City,40.71193198,-74.01686931,Dig Inn,40.7120622,-74.0151608,American Restaurant
2712,Battery Park City,40.71193198,-74.01686931,Olive's,40.71319964,-74.01585725,Sandwich Place
2713,Battery Park City,40.71193198,-74.01686931,Parm,40.71451392,-74.01626377,Italian Restaurant
2714,Battery Park City,40.71193198,-74.01686931,Shake Shack,40.71532572,-74.01475033,Burger Joint
2715,Battery Park City,40.71193198,-74.01686931,Morton's The Steakhouse,40.70970052,-74.0139538,Steakhouse
2716,Battery Park City,40.71193198,-74.01686931,El Vez,40.71473,-74.01563,Mexican Restaurant
2717,Battery Park City,40.71193198,-74.01686931,Blue Ribbon Sushi Bar,40.71274171,-74.01606482,Sushi Restaurant
2718,Battery Park City,40.71193198,-74.01686931,Blue Smoke,40.71464182,-74.01533202,BBQ Joint
2719,Battery Park City,40.71193198,-74.01686931,La Pizza & La Pasta,40.71056658,-74.01249397,Pizza Place
2720,Battery Park City,40.71193198,-74.01686931,Sauce & Barrel,40.7082009,-74.01433538,Pizza Place
2721,Battery Park City,40.71193198,-74.01686931,Bill's Bar & Burger,40.70936301,-74.01418045,Burger Joint
2722,Battery Park City,40.71193198,-74.01686931,Picasso Pizzeria,40.71024296,-74.0160106,Pizza Place
2723,Battery Park City,40.71193198,-74.01686931,Schilling,40.70885634,-74.01400687,Bistro
2724,Battery Park City,40.71193198,-74.01686931,Ningbo Cafe,40.70794583,-74.01832187,Chinese Restaurant
2725,Battery Park City,40.71193198,-74.01686931,Chikarashi ISSO,40.70835876,-74.01454926,Japanese Restaurant
2726,Battery Park City,40.71193198,-74.01686931,Dunkin',40.709992,-74.014276,Donut Shop
2727,Battery Park City,40.71193198,-74.01686931,Jiangnan Chinese Cuisine,40.70836718,-74.01422926,Chinese Restaurant
2728,Battery Park City,40.71193198,-74.01686931,Dunkin',40.7080549,-74.0141237,Donut Shop
2729,Battery Park City,40.71193198,-74.01686931,Pomodoro Pizza,40.70810126,-74.01391766,Pizza Place
2730,Battery Park City,40.71193198,-74.01686931,Miramar Seafood Restaurant,40.70791929,-74.01815863,Seafood Restaurant
2731,Battery Park City,40.71193198,-74.01686931,Washington Bar & Grille,40.70924759,-74.0136795,American Restaurant
2732,Battery Park City,40.71193198,-74.01686931,Bao Bao Cafe,40.70850967,-74.01327766,Chinese Restaurant
2733,Battery Park City,40.71193198,-74.01686931,Coffeed,40.70810412,-74.01454556,Café
2734,Battery Park City,40.71193198,-74.01686931,My Belly's Playlist,40.70808075,-74.01444993,Restaurant
2735,Financial District,40.70710711,-74.01066545,Manhatta,40.70765447,-74.0091378,New American Restaurant
2736,Financial District,40.70710711,-74.01066545,Neapolitan Express,40.7069083,-74.0096853,Pizza Place
2737,Financial District,40.70710711,-74.01066545,Bluestone Lane,40.70626843,-74.01168734,Café
2738,Financial District,40.70710711,-74.01066545,Taim,40.70772672,-74.00826537,Falafel Restaurant
2739,Financial District,40.70710711,-74.01066545,sweetgreen,40.7056257,-74.0082823,Salad Place
2740,Financial District,40.70710711,-74.01066545,Champs Gourmet Deli,40.70647021,-74.01155867,Deli / Bodega
2741,Financial District,40.70710711,-74.01066545,Crown Shy,40.70618693,-74.00749012,Restaurant
2742,Financial District,40.70710711,-74.01066545,Delmonico's,40.70515286,-74.01055116,Steakhouse
2743,Financial District,40.70710711,-74.01066545,La Parisienne,40.70942333,-74.00999194,French Restaurant
2744,Financial District,40.70710711,-74.01066545,Luke's Lobster,40.704488,-74.010915,Seafood Restaurant
2745,Financial District,40.70710711,-74.01066545,The Capital Grille,40.70790272,-74.01008617,American Restaurant
2746,Financial District,40.70710711,-74.01066545,City Acres Market,40.70626105,-74.00772954,Food Court
2747,Financial District,40.70710711,-74.01066545,&pizza,40.706615,-74.009943,Pizza Place
2748,Financial District,40.70710711,-74.01066545,Reserve Cut,40.70613194,-74.01135377,Steakhouse
2749,Financial District,40.70710711,-74.01066545,Leo's Bagels,40.704935,-74.009786,Bagel Shop
2750,Financial District,40.70710711,-74.01066545,CAVA,40.705912,-74.0087867,Mediterranean Restaurant
2751,Financial District,40.70710711,-74.01066545,Pita Press,40.7073414,-74.00846998,Greek Restaurant
2752,Financial District,40.70710711,-74.01066545,Adrienne's Pizza Bar,40.70434809,-74.01022261,Pizza Place
2753,Financial District,40.70710711,-74.01066545,Rouge Tomate Cart,40.70739001,-74.01434472,Food Truck
2754,Financial District,40.70710711,-74.01066545,Sticky's Finger Joint,40.70930874,-74.00901603,Fried Chicken Joint
2755,Financial District,40.70710711,-74.01066545,Harry's Cafe and Steak,40.70455849,-74.00974599,Steakhouse
2756,Financial District,40.70710711,-74.01066545,Tacombi Taqueria,40.704604,-74.011706,Mexican Restaurant
2757,Financial District,40.70710711,-74.01066545,Sophie's Cuban Cuisine,40.70542399,-74.01229918,Cuban Restaurant
2758,Financial District,40.70710711,-74.01066545,Nish Nush,40.709418,-74.008056,Falafel Restaurant
2759,Financial District,40.70710711,-74.01066545,Blue Ribbon Federal Grill,40.70787646,-74.00823929,American Restaurant
2760,Financial District,40.70710711,-74.01066545,Ali's Fast Cooking Food Truck,40.70608526,-74.00738415,Food Truck
2761,Financial District,40.70710711,-74.01066545,Dig Inn,40.7062847,-74.0070115,American Restaurant
2762,Financial District,40.70710711,-74.01066545,Tajin,40.70777806,-74.01350686,Mexican Restaurant
2763,Financial District,40.70710711,-74.01066545,Giardino D'oro,40.70754838,-74.00724937,Italian Restaurant
2764,Financial District,40.70710711,-74.01066545,Dunkin',40.7051803,-74.01211971,Donut Shop
2765,Astoria,40.76850859,-73.91565374,Favela Grill,40.76734843,-73.91789747,Brazilian Restaurant
2766,Astoria,40.76850859,-73.91565374,Off The Hook,40.76720036,-73.91810419,Seafood Restaurant
2767,Astoria,40.76850859,-73.91565374,Al-sham Sweets and Pastries,40.76807696,-73.91156101,Middle Eastern Restaurant
2768,Astoria,40.76850859,-73.91565374,Zyara Restaurant,40.76659147,-73.91271277,Restaurant
2769,Astoria,40.76850859,-73.91565374,The Gully,40.766719,-73.91241,Indian Restaurant
2770,Astoria,40.76850859,-73.91565374,Duzan,40.76872962,-73.91101347,Falafel Restaurant
2771,Astoria,40.76850859,-73.91565374,AbuQir Seafood,40.76857671,-73.91116896,Seafood Restaurant
2772,Astoria,40.76850859,-73.91565374,SVL Bar,40.76981639,-73.91853013,Greek Restaurant
2773,Astoria,40.76850859,-73.91565374,Leli's Bakery and Pastry Shop,40.76513214,-73.91769588,Bakery
2774,Astoria,40.76850859,-73.91565374,Sabry's,40.76844625,-73.91126714,Seafood Restaurant
2775,Astoria,40.76850859,-73.91565374,Brooklyn Bagel & Coffee Co.,40.76473187,-73.91694396,Bagel Shop
2776,Astoria,40.76850859,-73.91565374,Seva Indian Cuisine,40.76552091,-73.91915722,Indian Restaurant
2777,Astoria,40.76850859,-73.91565374,"Farid Kebab, Steinway",40.767548,-73.911972,Mediterranean Restaurant
2778,Astoria,40.76850859,-73.91565374,Jujube Tree,40.76530893,-73.91816152,Vegetarian / Vegan Restaurant
2779,Astoria,40.76850859,-73.91565374,Viva Viva,40.76544116,-73.91876757,Mexican Restaurant
2780,Astoria,40.76850859,-73.91565374,Queens Comfort,40.764629,-73.916879,American Restaurant
2781,Astoria,40.76850859,-73.91565374,Ovelia Psistaria Bar,40.7657791,-73.9188902,Greek Restaurant
2782,Astoria,40.76850859,-73.91565374,El Cafetal,40.7701532,-73.9182141,Mexican Restaurant
2783,Astoria,40.76850859,-73.91565374,Basil Brick Oven Pizza,40.77086476,-73.92008026,Pizza Place
2784,Astoria,40.76850859,-73.91565374,Mochiron Izakaya,40.76540641,-73.91850569,Japanese Restaurant
2785,Astoria,40.76850859,-73.91565374,New York Bakery Café,40.76644322,-73.92034069,Bakery
2786,Astoria,40.76850859,-73.91565374,Pochana Thai Kitchen,40.76586684,-73.91925648,Thai Restaurant
